"I think it really depends on your recipe."	[530324, 667924, 1036913, 848761, 538185, 1170987, 184755, 4680411, 1674276, 316452, 324773, 1421476, 255782, 2762420, 605204, 3687195, 1372977, 558554, 136275, 6122623, 200272, 517382, 2440597, 328758, 606186, 1917299, 563589, 239674, 143714, 588357, 1150513, 214621, 337176, 103123, 2853497, 1897021, 1929379, 1023363, 985541, 37712, 350533, 327214, 580723, 2436073, 585005, 971974, 804323, 2048300, 2348970, 408224, 217931, 575754, 1104173, 1270187, 164847, 216073, 5737055, 144037, 202555, 3386106, 2884837, 806334, 1187388, 1138930, 2418666, 1300078, 2270999, 1175718, 922497, 2942554, 2737002, 232895, 1131758, 64694, 487683, 246008, 2128213, 1433970, 174064, 1446517, 1868442, 667501, 3212320, 3029937, 447697, 2474678, 1284239, 180573, 4272850, 192914, 1853231, 905150, 2873460, 1025316, 3670341, 1048661, 2255459, 4792, 453391, 1105932, 159717, 75940, 392676, 278385, 654026, 671004, 330355, 3057572, 748091, 3265046, 2234124, 548724, 28177, 67521, 1168404, 865043, 2729572, 491234, 655507, 467690, 3482308, 958580, 553594, 97411, 803090, 737576, 3271777, 2042979, 1341641, 921991, 668985, 2137282, 130996, 179420, 360001, 1951914, 3466442, 4771601, 696143, 1751101, 1213077, 1311405, 405360, 845521, 96554, 1060520, 389749, 633099, 1388375, 148441, 128849, 287590, 3312856, 30198, 433380, 295637, 784699, 1826046, 2552559, 128248, 1649784, 1562522, 724401, 737951, 1730002, 572805, 527483, 629545, 537282, 3689085, 482885, 5466156, 1959645, 1446423, 1030238, 2615986, 260868, 418099, 1824963, 4267368, 153653, 77783, 1897632, 3577307, 231509, 1323690, 44397, 180314, 389662, 188325, 22958, 727411, 311767, 332343, 2572872, 490661, 2448691, 2225634, 972429, 514197]
"I think it will be useful"	[530324, 1090993, 999718, 4253344, 538185, 1464768, 1626142, 8616250, 104125, 316452, 4703846, 3616805, 255782, 1286107, 605204, 152782, 1372977, 2875170, 6117627, 6122623, 2148255, 26858, 3490301, 1504980, 606186, 1917299, 1495030, 3617046, 176164, 3598837, 1150513, 1601555, 4487468, 2430623, 909783, 2525657, 1169389, 38615, 3272827, 995630, 351848, 2405006, 580723, 4906014, 218530, 2638636, 188642, 3136476, 2348970, 2308756, 5288506, 2768672, 2358618, 1270187, 528876, 216073, 4597481, 6092429, 202555, 3386106, 680965, 1076690, 3083025, 2416905, 2418666, 3781355, 2248535, 2506781, 2296357, 1004918, 26533, 691326, 1207160, 64694, 6866050, 1710034, 2128213, 565427, 856698, 1387874, 837220, 1098482, 1341090, 3842737, 447697, 7000204, 541938, 1108051, 2528091, 71480, 3667358, 2263856, 1091644, 5492231, 920206, 1048661, 1751507, 699637, 453391, 1105932, 3295245, 75940, 4897540, 3091726, 11553, 671004, 5957775, 1861254, 748091, 1146751, 2885752, 548724, 3612703, 72103, 196861, 2549920, 2729572, 4469089, 6678966, 467690, 6160894, 4310018, 6911120, 97411, 4615068, 957284, 4891460, 2045507, 1790418, 921991, 1826783, 3163623, 130996, 245933, 406228, 3745363, 189624, 3237515, 2272718, 723106, 760734, 8391673, 106178, 11026395, 3456115, 5191046, 2417626, 7000717, 2074960, 3935637, 700289, 287590, 2362646, 30198, 657909, 1772459, 644918, 2854576, 2104832, 1460600, 778187, 1102362, 2901342, 737951, 49250, 4782553, 527483, 5914459, 3622127, 510545, 716419, 1579849, 620089, 85274, 11414088, 157057, 3735633, 1319060, 2795821, 4267368, 153653, 77783, 4202452, 1165349, 76191, 978134, 2260656, 180314, 2647152, 43169, 335747, 727411, 3167859, 332343, 6085695, 4468516, 1727999, 1289997, 2136238, 126898]
"I think it would."	[530324, 2687459, 8258463, 11000008, 538185, 1464768, 8275828, 9426467, 2641252, 316452, 933151, 3978441, 255782, 396001, 605204, 3687195, 1178786, 4089998, 3157237, 4769871, 4633406, 1675982, 3490301, 1504980, 606186, 1917299, 4966883, 1555190, 176164, 4152376, 1150513, 4336549, 11641648, 2430623, 415660, 5621995, 1929379, 1038774, 4411704, 1667803, 2089921, 2405006, 580723, 1050696, 585005, 6324657, 804323, 14229990, 2348970, 2308756, 1556042, 3455147, 1344161, 1270187, 528876, 216073, 790342, 7782863, 202555, 3386106, 7101934, 1197295, 1121942, 18381506, 2418666, 3781355, 3009237, 5961240, 1318915, 5134069, 7152393, 637191, 1207160, 64694, 5001470, 2572973, 2088115, 5269678, 856698, 1387874, 8407727, 806823, 3023731, 6028106, 447697, 4475238, 2197184, 3947979, 11071279, 1294648, 8289974, 2263856, 2957194, 4781838, 3670341, 1048661, 2255459, 699637, 453391, 1105932, 3295245, 75940, 6228372, 2919664, 880208, 671004, 8043843, 1861254, 748091, 1510156, 3620645, 548724, 3922484, 1478530, 3586362, 2549920, 1345225, 1946266, 3778357, 467690, 6160894, 5795846, 4571958, 97411, 4615068, 9994698, 4847841, 3773740, 4940057, 921991, 2524061, 3163623, 130996, 1698288, 406228, 891587, 3466442, 8304939, 3958213, 1751101, 2520164, 20169489, 1199065, 3279033, 3456115, 6871116, 3233968, 7000717, 3595755, 5576892, 5858157, 287590, 7383420, 30198, 657909, 6661100, 5372466, 2854576, 3025517, 4029890, 3227283, 1562522, 3508010, 737951, 8037196, 4471663, 527483, 7440423, 3622127, 1751275, 8067483, 7320888, 1237031, 2008921, 11414088, 3241131, 5497305, 4205398, 3822660, 4267368, 153653, 77783, 4202452, 3888360, 5411141, 1771005, 3337619, 180314, 4118543, 188325, 335747, 88565, 1544461, 332343, 3779532, 1945693, 236232, 183761, 6932747, 514197]
"I think it's a bad idea."	[530324, 2335067, 811857, 3198597, 538185, 1431906, 1955681, 1627654, 951252, 316452, 3802017, 3978441, 255782, 5056214, 289632, 3614040, 1372977, 2120345, 2521537, 2520461, 2134282, 4229029, 1747497, 1504980, 606186, 1917299, 4966883, 2470634, 7773833, 244676, 1495474, 3747307, 6623110, 2430623, 1222078, 623969, 1929379, 4837780, 2316930, 787268, 5203255, 2405006, 580723, 1091020, 585005, 891178, 804323, 3961890, 2348970, 504821, 1744060, 3455147, 2300179, 1270187, 19337, 216073, 139772, 1884626, 202555, 1318777, 6797870, 1197295, 1165174, 3514965, 691452, 133340, 3009237, 1190929, 4529235, 2574368, 3705940, 2066623, 1207160, 64694, 4065629, 4951613, 2128213, 2117096, 6782035, 2645833, 3362520, 1127156, 833917, 367696, 447697, 342760, 339031, 2194008, 1341372, 1749, 1075567, 453540, 4563218, 5412071, 2274676, 1048661, 2255459, 699637, 31584, 690771, 1507361, 75940, 1857724, 321765, 2048839, 605681, 307250, 1882073, 748091, 4906, 1011760, 548724, 2150840, 3283102, 1631128, 2549920, 1907870, 542283, 236493, 467690, 109273, 5795846, 6650235, 97411, 1206676, 1388602, 2372616, 1005011, 1939665, 2790029, 1550661, 3163623, 130996, 812342, 5383822, 1812003, 3466442, 8304939, 3958213, 1307087, 2520164, 211044, 1199065, 3850771, 2806768, 1381151, 702021, 2658227, 3595755, 5329352, 1973291, 287590, 7303798, 30198, 657909, 3691347, 2150573, 2854576, 3025517, 924088, 238819, 2524104, 3281613, 377946, 1361965, 4782553, 527483, 7440423, 3267137, 111554, 1049288, 40440, 1256930, 2534409, 7848152, 1460776, 361130, 2061832, 3822660, 893426, 134507, 77783, 2364353, 528916, 3920380, 5097367, 3930365, 180314, 2111686, 188325, 335747, 727411, 699975, 332343, 1172359, 541710, 7995713, 934653, 187265, 514197]
"I think it's fine to ask this question."	[46611, 848094, 811857, 88312, 538185, 1464768, 1723544, 2724968, 16780, 316452, 301073, 738307, 255782, 844594, 605204, 287978, 1372977, 1994875, 197281, 347347, 617227, 4480808, 738677, 1504980, 437991, 1917299, 453102, 2213333, 6524378, 244676, 1394226, 1416246, 559164, 969069, 2045977, 4461257, 1929379, 962328, 1070858, 787268, 883272, 489801, 580723, 3213382, 246559, 891178, 804323, 2582146, 51398, 85413, 5288506, 295740, 2300179, 1270187, 1401772, 216073, 465624, 50478, 202555, 2915180, 799778, 491512, 1132491, 1237273, 1797823, 5582, 43048, 1689016, 142024, 147803, 3084021, 2066623, 1207160, 64694, 2303975, 5813164, 404408, 294104, 1104847, 7458941, 820055, 1127156, 242783, 4577447, 447697, 4913870, 2197184, 637022, 2211973, 1294648, 2635884, 2263856, 797058, 19625, 474744, 1048661, 2255459, 699637, 31584, 1105932, 194712, 75940, 1393698, 321765, 2048839, 671004, 528836, 3208667, 288114, 2176205, 1189034, 35774, 2842369, 1492588, 817902, 1161461, 1907870, 1509344, 1213929, 222906, 109273, 1118306, 1439539, 97411, 619644, 231511, 2601976, 89430, 761265, 937310, 2524061, 173703, 130996, 326723, 495334, 20801, 3466442, 2723308, 2255986, 428355, 600192, 211044, 1199065, 767556, 1765520, 4563160, 719891, 882881, 2673366, 1150070, 1455481, 287590, 1508275, 30198, 261994, 1002154, 396818, 2854576, 3025517, 805285, 238819, 1850436, 63177, 350763, 412220, 4782553, 527483, 798473, 291651, 111554, 89022, 3731966, 1256930, 1301317, 1539618, 578840, 738985, 1358868, 3550656, 977384, 153653, 77783, 550944, 1403409, 863040, 3073532, 565503, 22929, 679795, 188325, 208624, 727411, 87765, 301796, 206657, 1508771, 7062645, 4559468, 718709, 216852]
"I think it's impossible to give a definitive answer to that question."	[530324, 1857330, 811857, 88312, 538185, 88857, 577513, 1092380, 16780, 222714, 548553, 2661965, 255782, 475211, 570917, 287978, 258155, 508985, 1759154, 581121, 1230368, 2198072, 738677, 1504980, 437991, 1917299, 9620, 3229487, 2817214, 244676, 1029030, 1030717, 559164, 969069, 292197, 140831, 1929379, 121966, 1070858, 348815, 883272, 489801, 422395, 231326, 246559, 891178, 804323, 3688394, 51398, 1294764, 203216, 930788, 1257024, 175594, 351448, 216073, 279235, 144037, 202555, 1899873, 422668, 491512, 780336, 445963, 1797823, 5582, 43048, 1360109, 183232, 147803, 348222, 1755154, 59588, 64694, 512895, 327976, 2128213, 65133, 3141261, 27812, 820055, 1008130, 833917, 722457, 199742, 163333, 664581, 893159, 569967, 343332, 789814, 802885, 2881039, 348568, 460853, 1048661, 1541283, 699637, 31584, 1105932, 194712, 75940, 815616, 321765, 528128, 245049, 528836, 431358, 288114, 2176205, 1147111, 548724, 480071, 824982, 889419, 865043, 191895, 198972, 398966, 280608, 109273, 307949, 604064, 97411, 884285, 231511, 686021, 1757219, 761265, 1400248, 1900592, 3163623, 130996, 179420, 495334, 20801, 2713303, 493841, 689182, 108874, 600192, 76592, 1190176, 689711, 1121205, 2208007, 57968, 882881, 335258, 1150070, 1393276, 287590, 1163065, 30198, 90972, 381482, 396818, 674060, 853023, 132438, 238819, 59628, 711119, 260478, 412220, 268077, 527483, 1152080, 720308, 111554, 89022, 494313, 1256930, 1822078, 111120, 863513, 43409, 1538157, 1262071, 320327, 153653, 77783, 2364353, 1231166, 545341, 2626024, 565503, 180314, 388449, 188325, 208624, 727411, 87765, 301796, 1756520, 198399, 343526, 312851, 718709, 216852]
"I think it's just a habit."	[300531, 913216, 811857, 2123670, 538185, 1464768, 1955681, 165293, 3981837, 316452, 2420317, 3780324, 255782, 660800, 605204, 1443769, 1372977, 3392894, 951684, 3888607, 977110, 3010980, 1747497, 1504980, 606186, 1917299, 2537132, 6821056, 4415121, 244676, 2682687, 2223523, 2749327, 132800, 1222078, 1214360, 1929379, 3637719, 2017095, 787268, 5524115, 382108, 580723, 1145896, 585005, 891178, 804323, 5180948, 2348970, 2308756, 1537160, 676658, 2300179, 1270187, 370623, 216073, 6770278, 8594484, 202555, 3386106, 537761, 1197295, 1165174, 791740, 2314747, 579652, 1780265, 890267, 4529235, 3613965, 311161, 2066623, 1207160, 64694, 4164194, 6937731, 2128213, 1125961, 6307419, 6193855, 1180387, 1127156, 833917, 398197, 447697, 3634105, 2197184, 242103, 4713794, 995650, 3763265, 696042, 834980, 7118155, 1391201, 1048661, 1157592, 461180, 31584, 1105932, 50133, 75940, 1857724, 321765, 2048839, 671004, 528836, 3927165, 748091, 3607022, 2020741, 548724, 370135, 4406208, 6053643, 1791486, 1907870, 8544381, 5615257, 467690, 80879, 577394, 6911120, 97411, 1206676, 2441647, 17033, 1352688, 65694, 2790029, 2516060, 137189, 130996, 497699, 2199641, 3757369, 2727599, 1160613, 3102178, 1751101, 2520164, 72681, 1199065, 1622291, 3456115, 2203895, 6309945, 321166, 3595755, 4443050, 913824, 287590, 1111132, 30198, 657909, 192304, 5328118, 2854576, 3025517, 1392432, 238819, 976663, 13019, 737951, 6875147, 4342527, 430669, 4275401, 1467312, 111554, 2834189, 1179836, 34613, 3234640, 2823157, 3241131, 7181076, 2061832, 3822660, 3898203, 153653, 77783, 2364353, 3888360, 1838341, 5097367, 3834788, 180314, 1706601, 188325, 335747, 156844, 699975, 332343, 11379830, 8543808, 7939619, 1961661, 556607, 514197]
"I think it's unprofessional to ask for a one off payment."	[46611, 289956, 811857, 736156, 538185, 47731, 225647, 3306771, 3981837, 316452, 4305122, 738307, 146876, 2977976, 605204, 2796444, 24541, 4089998, 197281, 347347, 465228, 2116004, 177953, 976578, 89949, 1917299, 453102, 3438321, 291903, 244676, 55536, 1944411, 559164, 169029, 591295, 972805, 207303, 1340736, 701975, 365433, 2032921, 291419, 580723, 3213382, 585005, 133279, 804323, 1139, 204618, 85413, 63674, 238126, 2300179, 1270187, 1401772, 216073, 281910, 50478, 108511, 63515, 2889859, 242018, 1165174, 3852965, 489043, 5582, 279328, 152098, 387082, 1935325, 348222, 163838, 393108, 30634, 2096487, 1745044, 404408, 87064, 407275, 647615, 104128, 1127156, 242783, 811850, 447697, 414496, 383475, 637022, 820195, 1294648, 50659, 2263856, 173747, 19625, 474744, 230406, 55627, 699637, 31584, 1105932, 194712, 75940, 1857724, 321765, 2048839, 671004, 528836, 973180, 484331, 1421073, 1189034, 548724, 2578812, 2297623, 248475, 1161461, 327999, 1814288, 1117077, 222906, 109273, 4800918, 1576757, 97411, 35943, 389206, 918535, 89430, 1913794, 72039, 881239, 173703, 130996, 681073, 495334, 823028, 267351, 808457, 2255986, 1751101, 465227, 211044, 1199065, 2499, 1877053, 342509, 709109, 1865256, 778144, 346557, 272852, 287590, 1651681, 30198, 657909, 1002154, 1015074, 1296289, 1160062, 459038, 238819, 441371, 3508010, 670723, 37705, 457548, 379696, 303553, 118135, 111554, 152128, 1368089, 1256930, 205863, 1577752, 1136289, 108611, 1358868, 459068, 4267368, 153653, 77783, 2364353, 1458324, 2398705, 777243, 975473, 71316, 679795, 188325, 335747, 126585, 87765, 136456, 39589, 1813715, 4723156, 1134707, 718709, 514197]
"From what you have written you do not seem to be so."	[3924931, 594118, 1036913, 425321, 1286158, 646707, 1575565, 392570, 479778, 1874996, 1271859, 89715, 687567, 231210, 390484, 2074004, 188459, 434713, 136275, 22783, 1905814, 1540320, 313307, 1413629, 803984, 323609, 116660, 1166949, 665187, 3853526, 2874177, 214621, 243804, 404659, 394956, 89946, 779474, 904713, 985541, 496269, 52636, 739539, 558317, 3187507, 218530, 3348119, 1528475, 6512, 506212, 1294245, 561629, 188052, 1561953, 223375, 833663, 189517, 465624, 735213, 1405274, 613154, 18201, 292192, 4082380, 994094, 570891, 326412, 1855799, 414230, 330321, 809867, 614931, 694755, 171330, 803207, 3838927, 246008, 1042179, 65133, 33254, 1667180, 482433, 667501, 1319075, 1058628, 2809932, 163333, 315730, 90102, 1754019, 192914, 269434, 1608077, 1347491, 1163104, 1911, 3670161, 1738649, 649060, 344591, 463663, 194712, 810396, 1114686, 278385, 11553, 158771, 3046116, 220219, 1230261, 275883, 27982, 167829, 1165262, 535556, 1396008, 263611, 1007332, 200275, 764904, 678472, 1073243, 4182969, 1841845, 516818, 438219, 2520504, 456750, 450963, 1474914, 3777389, 2197346, 1622905, 3189840, 245933, 495334, 1049904, 446797, 493841, 431348, 393281, 290167, 1114869, 151330, 689711, 96554, 1060520, 1449842, 603954, 335258, 2722767, 31928, 205424, 188839, 1455807, 90972, 1565528, 2034032, 545869, 793076, 407363, 61690, 537537, 868508, 999417, 412220, 2332330, 1662359, 1772327, 1022288, 768341, 346587, 1584904, 34613, 1883460, 2662452, 571244, 600091, 1019839, 288279, 383843, 330400, 2710600, 408208, 471632, 2683990, 382805, 364595, 551292, 310219, 819006, 404773, 2616004, 100974, 471884, 1543323, 199702, 1077358, 1375002, 556607, 126898]
"Generally speaking, the slope of anything involving a house should be away from the house."	[879357, 332914, 1946048, 425321, 1370765, 47731, 476575, 560667, 15054, 309079, 324773, 505134, 141503, 4579664, 605204, 1001698, 1178786, 80098, 219041, 22783, 25556, 784063, 520716, 140103, 149485, 1867787, 203258, 692095, 442886, 588357, 799702, 1933861, 72970, 24576, 616431, 69644, 207303, 72152, 1598925, 1013088, 286737, 1668437, 103287, 25120, 218530, 1177676, 804323, 181946, 822059, 755590, 203216, 236466, 1344161, 789688, 1401772, 3236097, 790342, 1466643, 199180, 1722476, 514348, 261486, 1218111, 25595, 1380992, 668602, 693818, 642122, 490349, 41430, 777440, 266248, 393108, 358095, 380066, 433390, 1325912, 138714, 174064, 245601, 401927, 142907, 586424, 683350, 403190, 1238572, 176332, 143387, 112084, 73214, 389732, 4115, 181990, 1516913, 377838, 94446, 245375, 805837, 416280, 144685, 9495, 75940, 928344, 40901, 11553, 773525, 169049, 279142, 964200, 460101, 330740, 112592, 1222350, 79798, 1396008, 1339115, 1729171, 1945267, 38881, 527077, 472799, 1942196, 288831, 135670, 1873827, 327053, 761796, 65682, 782508, 139811, 666005, 290987, 1029911, 225196, 2119202, 891587, 754432, 219120, 696143, 130963, 682007, 1608079, 373803, 431560, 496016, 935976, 2062418, 640916, 1362213, 1664352, 499376, 129293, 200980, 30198, 97365, 264203, 563500, 414347, 601622, 132438, 171723, 101459, 13019, 38778, 415938, 1690354, 50592, 1089432, 854705, 465071, 793056, 1558717, 1032046, 85274, 4705988, 159120, 1386591, 551326, 375527, 1468597, 1310521, 77783, 1193549, 730747, 76191, 265646, 649795, 1954940, 646296, 629933, 708260, 88565, 178208, 332343, 39589, 1944694, 485527, 1740085, 933344, 10580]
"Get a lot of sleep."	[2984529, 3315077, 847270, 5031025, 3943186, 605207, 2345322, 8322577, 1045813, 4914119, 2957249, 1009241, 5621001, 1756631, 2164154, 2336395, 1020768, 1336612, 3084973, 2970512, 1561680, 110423, 1247488, 2663495, 9215918, 4510252, 932097, 1298812, 4415121, 2047272, 4115068, 3142402, 1066397, 2081630, 1222078, 811324, 207303, 629642, 11494223, 3642539, 3479721, 1279545, 1123522, 261100, 1216793, 793472, 657919, 6412872, 6739413, 882635, 2266930, 859641, 11937925, 2105618, 1893272, 4112227, 2306482, 3806280, 1804252, 10050252, 5146046, 2456247, 1334265, 2912353, 3229289, 3128487, 769832, 1110852, 7486559, 1910212, 5013940, 862177, 393108, 1161749, 1526524, 1407581, 2554904, 517204, 12658233, 2649324, 801620, 1285888, 3815314, 1599400, 2141011, 204851, 3395832, 551863, 4713794, 5127577, 5774149, 2186798, 4226223, 1018150, 1536142, 5676912, 2661210, 1143545, 7569441, 3275602, 6388135, 2097629, 1812601, 17458321, 3601720, 5477340, 208238, 940918, 2219887, 1912259, 2297407, 814145, 190848, 161744, 644318, 5389465, 5291277, 1914494, 1542858, 10718182, 125365, 6115646, 716322, 2019484, 6631512, 1543820, 1567986, 65682, 1913794, 8597899, 4218414, 1199238, 135136, 1059083, 2199641, 4309258, 2610261, 3293598, 2433928, 5225899, 2234704, 2998867, 7101664, 5794342, 3800971, 2995481, 3639161, 429284, 9285786, 4204215, 938544, 129293, 188839, 3018972, 2644120, 9239513, 1264476, 928236, 1307676, 459038, 614883, 2366213, 1064666, 3021098, 6745484, 8062278, 2587223, 3446576, 66900, 4582814, 2882448, 1539281, 8353177, 862750, 6750236, 4212747, 68970, 2199652, 657641, 15604174, 4518, 3724533, 1668689, 7394944, 19160061, 2786606, 2009549, 5879090, 2267548, 829471, 1999410, 3519533, 699975, 4925471, 4110050, 1913921, 8173825, 5043523, 4899511, 639783]
"Get help as soon as possible."	[1141056, 601234, 847270, 2310248, 514178, 88857, 1527294, 3350632, 523180, 1856782, 1271859, 1627879, 661755, 514659, 2661849, 2180575, 311678, 196621, 1472235, 51192, 2517672, 110423, 750037, 2741298, 5487632, 6280371, 4250191, 1340132, 1224671, 6163318, 256078, 1030717, 1743972, 1822228, 494696, 1897021, 1053017, 2652398, 1628846, 67018, 570843, 2292517, 1118795, 261100, 834277, 971974, 238907, 1883272, 1446121, 621851, 1328600, 3526983, 102129, 175594, 351448, 1431451, 3117212, 1256358, 1405274, 323413, 1230408, 943813, 925401, 6915077, 1673404, 2996546, 547244, 1110852, 1596914, 187456, 348222, 694755, 4002102, 2266479, 200435, 488721, 2657214, 1797230, 1104847, 905415, 3995431, 421382, 3141198, 722457, 4320226, 1572986, 3267056, 551863, 4228870, 343332, 4027750, 802885, 2401906, 19625, 460853, 1709626, 565665, 1596064, 74884, 3275602, 671596, 2670482, 481187, 4135935, 3601720, 1448888, 2226142, 2401871, 787841, 173422, 4508040, 2635200, 480071, 3872379, 2813188, 653276, 348972, 1814678, 947940, 1433478, 1553416, 3549835, 716322, 2346447, 619644, 1132547, 4955055, 3400952, 244618, 1451323, 3926215, 4126884, 135136, 182164, 2810507, 823028, 3089793, 1673051, 1617640, 108874, 1316301, 2186450, 151330, 1380652, 316109, 4923912, 57968, 429284, 778144, 4204215, 545607, 825168, 2901372, 526253, 6693166, 70054, 1264476, 1739230, 1575429, 2999904, 2438229, 3795314, 834888, 2802535, 1211569, 3066128, 2440069, 2864532, 129368, 951027, 3435062, 2223722, 1572111, 1822078, 118283, 1777281, 818045, 935206, 312873, 2096003, 1436701, 10017824, 3403234, 1458324, 231509, 4035519, 1126027, 2253784, 62729, 829471, 22958, 840206, 3505051, 116216, 11687644, 1814105, 391433, 354357, 404976, 1988054]
"Go to your local music stores and ask them."	[400030, 294683, 84687, 736156, 1435137, 605207, 16500, 2812875, 2408157, 3581673, 1280677, 738307, 459180, 1103337, 2167259, 577220, 3522136, 558554, 136275, 770408, 280380, 2198072, 460819, 1504980, 352162, 1065051, 453102, 239674, 1295534, 196530, 1640376, 214621, 559164, 1441393, 292197, 1619259, 1163506, 962328, 985541, 944879, 412913, 4592248, 1664643, 358315, 2044759, 2062769, 1165620, 606093, 1279781, 1309286, 203216, 509100, 1443223, 2614230, 166849, 1647024, 50590, 50478, 866008, 1699355, 1251791, 2386371, 1334265, 608605, 1594673, 133340, 1293552, 648446, 142024, 1023340, 777440, 953967, 3246984, 1821301, 1431331, 1013755, 5086117, 975574, 891948, 1533108, 2104893, 662406, 242783, 803014, 160202, 1728252, 339031, 2981698, 2211973, 1671593, 789814, 1511480, 1725912, 19625, 806804, 33983, 1202443, 485343, 74884, 3897852, 194712, 75940, 36298, 278385, 980212, 240364, 703145, 431358, 1055659, 690711, 279142, 1226606, 1222350, 83110, 727106, 627941, 790771, 491234, 1117077, 2173090, 289413, 1942196, 604064, 252365, 619644, 1363672, 1622057, 1801832, 307103, 3949570, 424155, 3430394, 4985545, 304083, 224485, 1845772, 96445, 4176564, 1899941, 966452, 1149535, 1312206, 305230, 1412703, 55432, 64548, 777046, 1719717, 1826801, 547760, 128849, 655418, 1732452, 30198, 657909, 2447620, 1193305, 105438, 853023, 132438, 1288264, 1473818, 185536, 350763, 412220, 2215980, 3278893, 3222374, 66900, 2932554, 482885, 1539281, 1600554, 1186968, 2505629, 578840, 514716, 400163, 31376, 421761, 330400, 5887194, 860508, 1331504, 494383, 1323690, 975473, 1639534, 679795, 723346, 1810024, 319423, 911717, 1306814, 2149199, 490661, 386570, 1010041, 73962, 514197]
"Going in to a interview it is important to ask questions that make people THINK."	[46611, 842566, 840575, 88312, 990961, 416956, 735686, 1092380, 1063200, 132139, 2454392, 13307, 1576029, 842322, 112997, 287978, 31184, 1120241, 80513, 185159, 617227, 276548, 706802, 140103, 437991, 384235, 116660, 117637, 176164, 354269, 576148, 1989996, 559164, 24576, 1222078, 140831, 358767, 2037877, 1162050, 1656280, 833964, 489801, 23287, 233171, 246559, 883954, 212185, 2582146, 51398, 85413, 3009104, 906481, 816008, 244785, 887438, 1499612, 465624, 50478, 650838, 113205, 799778, 7576, 543285, 445963, 989508, 5582, 3582904, 173063, 50353, 41430, 1650686, 1955544, 1362370, 1692908, 1175089, 327976, 342792, 65133, 869302, 223571, 396168, 1867492, 242783, 2404320, 213703, 163333, 455042, 637022, 1754019, 589299, 923294, 717132, 797058, 19625, 474744, 1048661, 135081, 699637, 74884, 1187049, 74277, 75940, 1161559, 803902, 2038410, 115788, 1294624, 2128039, 288114, 906980, 155264, 925101, 2842369, 2347231, 817902, 1139786, 191895, 1118126, 734037, 222906, 763140, 307949, 62578, 271240, 619644, 231511, 262151, 89430, 129549, 23548, 1900592, 173703, 1434711, 326723, 495334, 20801, 2752580, 396554, 337660, 82409, 600192, 304298, 619433, 459282, 1588365, 1467727, 204051, 882881, 12545, 193551, 1455481, 1041146, 419323, 30198, 657909, 381482, 396818, 315238, 2204490, 281477, 1288264, 856069, 10579, 60437, 319160, 69678, 71671, 151617, 171541, 465071, 999922, 461002, 43488, 1111555, 799214, 863513, 600091, 551326, 375527, 977384, 330400, 695212, 550117, 240355, 455067, 303521, 490067, 1505149, 36905, 101879, 208624, 565686, 87765, 90798, 219037, 1117553, 734904, 921217, 172449, 216852]
"Harold McGee discusses this in On Food And Cooking."	[466430, 254468, 950913, 553922, 1156546, 337940, 476575, 1383287, 1190388, 470482, 301073, 2412872, 690915, 892301, 1050251, 73025, 79304, 97015, 843481, 1629279, 2442573, 276548, 107046, 813382, 606186, 1283264, 256427, 846375, 874939, 87317, 292036, 2887493, 1129501, 224236, 916066, 304544, 532073, 522117, 2577451, 740933, 436926, 1390781, 422395, 230506, 271870, 88499, 212185, 400698, 1338362, 716645, 221504, 689251, 1071226, 789688, 166849, 758568, 777772, 2469124, 650838, 40258, 532971, 562076, 3333791, 1237273, 231639, 715962, 2014968, 844557, 153089, 41430, 1910682, 2020530, 404966, 250020, 523200, 1224990, 2884230, 138714, 581199, 156316, 559493, 399335, 163819, 1150191, 908184, 3027048, 2197184, 235420, 1362798, 589299, 2757302, 2302237, 485901, 570278, 1842249, 3205675, 308313, 116830, 268041, 36310, 2208185, 75940, 36298, 511874, 1090928, 1825739, 147491, 101165, 578035, 906980, 778575, 1147950, 385672, 2095598, 2746660, 1653822, 149157, 131702, 617062, 660549, 643888, 2347708, 1439539, 271240, 2128727, 28539, 549503, 432173, 307103, 285516, 424155, 941094, 981805, 65771, 557389, 393833, 977278, 396554, 11577, 428355, 1149535, 1048671, 1971009, 423434, 3456115, 822653, 719891, 747122, 2511218, 408353, 184446, 719267, 182158, 30198, 261994, 381482, 1203296, 1207287, 62945, 863536, 42948, 35272, 63177, 27321, 1599546, 2840798, 640830, 1195558, 291651, 465071, 2028163, 554607, 2037519, 1228850, 407317, 1387604, 226354, 133587, 375527, 1153564, 1668940, 4503670, 128196, 2361247, 937114, 139075, 671855, 22929, 277337, 275326, 1458879, 319423, 247330, 10919, 2027397, 131129, 95758, 967794, 661801, 514197]
